location_id,locationUUID,LocationPublicname,LocationInternalname,LocationType,LocationCountryCode,LocationCountrySubdivision,LocationCoordinatesLatitude,LocationCoordinatesLongitude,StoreNumber,LocationLifecycleStatus,LocationStoreFormat,LocationStoreDetailedFormat,LocationTimeZone,LocationAddressUUID,LocationParentStoreUUID
2425,3aa1aedf-29ed-4f30-8f35-b397e4e90138,STAFF ONLY - CHESHUNT,STAFF ONLY - CHESHUNT,Office,GB,ENG,null,null,4972,Development,null,Other,Europe/London,e7baad06-4bf9-4632-8fac-6a836eaa85de,null
2429,35aa9628-1905-44ba-9725-4599114c49bf,Plymouth Roborough Extra - Tesco Mobile Shop,Plymouth Roborough Extra - Tesco Mobile Shop,Tesco-Mobile-Shop,GB,ENG,50.43528,-4.10924,0,Trading,null,null,Europe/London,e7394ad7-1b41-4ee3-9a83-b60a76adf3a1,ac7b3718-2264-4fcb-9094-e73c82c14262
2433,7c736ddb-7d60-4727-adb1-e4edb6fb52b0,Wilmslow Handforth Extra,Wilmslow Handforth Extra,Store,GB,ENG,53.34953,-2.20594,2629,Trading,Extra,Extra,Europe/London,405895ee-56ac-405b-9fbd-60afaf98409b,null
2437,5c0a4ab4-1bec-4a55-ae37-113a4f9f90d1,Eston Cleveland Extra - Pharmacy,Eston Cleveland Extra - Pharmacy,Pharmacy,GB,ENG,54.57226,-1.16447,0,Trading,null,null,Europe/London,9084aab2-6655-466f-ab58-901025cf9210,11861da9-352c-4bd1-9034-90993782454b
2441,f97a96ff-85d5-41f0-9ea9-30ba5b2d6ccd,Dundee South Rd Extra - Clothing Collection,Dundee South Rd Extra - Clothing Collection,Clothing-Collection,GB,SCT,56.47122,-3.0425,0,Closed,null,null,Europe/London,95c40750-6512-4382-954b-bdb896fdd370,c874bb55-e65e-472f-8d95-c24bc648517c
2445,146586b5-2006-414f-9ded-afde1af707f6,Bracknell North Superstore - Pharmacy,Bracknell North Superstore - Pharmacy,Pharmacy,GB,ENG,51.42678,-0.73137,0,Trading,null,null,Europe/London,f7c0e02b-1032-4cde-a255-f8314bda451a,4f1a68fe-33bf-48f4-966c-361bb7481dc4
2449,117ee6f0-a9d9-4e88-b52e-290e4a22ca5e,Sevenoaks Metro - Clothing Collection,Sevenoaks Metro - Clothing Collection,Clothing-Collection,GB,ENG,51.27201,0.1929,0,Closed,null,null,Europe/London,e8ce2d55-85d0-4072-8947-6a36639bca50,c9428c0a-3217-4de4-8a02-74fda9423d40
2453,f1c76723-a10a-4060-89b8-3a0f211d0d25,Leith Superstore - Fish,Leith Superstore - Fish,Fish,GB,SCT,55.96975,-3.17035,0,Trading,null,null,Europe/London,2a584a3a-fe22-4dde-b16f-0188d78fe3ea,f1c12d5b-8e6d-4080-b3fc-4eecc32917b6
2457,aa0e31eb-09ad-4c49-bf59-86ea6db69465,Hermiston Gait Superstore - Cafe,Hermiston Gait Superstore - Cafe,Cafe,GB,SCT,55.92469,-3.30549,0,Trading,null,null,Europe/London,15c7f609-6309-441f-ab04-fd49921044fe,81f0f336-e480-4727-aa63-cefbecbca9df
2461,b39b3090-e36d-447f-9ff2-409a2842e6d7,SM Sladkovicovo,SM Sladkovicovo,Store,SK,null,48.2012482,17.6363297,0,Trading,Supermarket,null,Europe/Bratislava,4760b621-ef8c-48ae-96b7-bf919d980f7c,null
2465,348e58c3-f2d5-4b2f-ab99-d0b28fa9650f,Ryde Extra - Elderly And Vulnerable Priority Time,Ryde Extra - Elderly And Vulnerable Priority Time,Elderly-And-Vulnerable-Priority-Time,GB,ENG,50.71089,-1.14316,0,Closed,null,null,Europe/London,b50203a4-87e2-48f1-9a22-d4ab757ebe81,c5a24fba-8b3c-479a-b2c5-3e871ef1c6f2
2469,c0ebfe6f-e94b-4c0f-8f88-b9027cee8774,Dingwall Mart Rd Superstore - Cafe,Dingwall Mart Rd Superstore - Cafe,Cafe,GB,SCT,57.59764,-4.431,0,Trading,null,null,Europe/London,75e5fb7d-b85e-4af6-a2b3-b65c6ce194f3,16b77739-3e57-4aed-a740-2977a10da862
2473,7c6bf33d-f987-4c8a-8676-c8cf56013ce0,NORWOOD,NORWOOD,Store,GB,ENG,null,null,2951,Closed,null,null,Europe/London,abc1d621-8a75-4df8-a2ca-ff61311244b1,null
2477,4aaf3e45-9720-4fbc-8517-f529db978e47,Ashford Crooksfoot Extra - Petrol Filling Station,Ashford Crooksfoot Extra - Petrol Filling Station,Petrol-Filling-Station,GB,ENG,51.13613,0.91513,3982,Trading,null,Petrol Station,Europe/London,d7a4fcb5-2703-4c96-abc1-fcf95d758b66,1d1363a9-27b9-40f5-baae-0e1763f3c85c
2481,2b76c420-bbf8-42c7-9328-c82048c4a180,Kingsbridge Superstore - Travel Money Click and Collect,Kingsbridge Superstore - Travel Money Click and Collect,Travel-Money-Click-and-Collect,GB,ENG,50.28564,-3.77969,0,Trading,null,null,Europe/London,76e2374b-f1db-451a-9f7c-286a9711756c,c9df7a3b-6ee5-4d6b-8ef7-14f139c75332
2485,ab34491f-a3c8-4a19-8994-e0f7939cb17c,Thetford Superstore - Cold Deli,Thetford Superstore - Cold Deli,Cold-Deli,GB,ENG,52.42256,0.76997,0,Closed,null,null,Europe/London,e715adf4-dae2-492e-86b1-b508b8baf9a8,1e9d48e0-8bcf-40f6-addf-dd3bc214533f
2489,faa23ae9-c8d7-4002-a2a6-659b2d5408cc,One Stop Sturminster Newton,One Stop Sturminster Newton,One-Stop,GB,ENG,50.92737,-2.30384,0,Trading,Neighbourhood Top Up,null,Europe/London,8f7992f3-e02f-4273-ac76-77ed1883b689,null
2493,a41bdaea-8883-4fbb-a229-64f5ebc7ac3d,Cradley Heath Extra - NHS Workers Priority Time,Cradley Heath Extra - NHS Workers Priority Time,NHS-Workers-Priority-Time,GB,ENG,52.47312,-2.0813,0,Closed,null,null,Europe/London,584e93a2-84d8-489a-98c8-41a75cd51b17,70382d4a-cfe0-45bd-bbb5-cf500c4291fe
2497,bea122c3-90ce-47aa-b593-020182122646,EX Trnava Spacinska,EX Trnava Spacinska,Store,SK,null,48.3906708,17.5956593,0,Trading,Expres,null,Europe/Bratislava,13778ebe-0261-4837-a9f9-297f1d0dc3a6,null
2501,272ca1c4-b841-40ef-b68e-f42ee9584388,RICKMANSWORTH 1,RICKMANSWORTH 1,Store,GB,ENG,null,null,3096,Closed,null,null,Europe/London,eb097883-9d18-4f7b-ac83-ef693ff3ea6e,null
2505,bd8622bf-c124-43b5-b1cf-1230add21f04,Harringay Express,Harringay Express,Store,GB,ENG,51.58273,-0.09953,5383,Trading,Express,Express Standalone,Europe/London,4152835c-f271-41ef-b8e0-f3491116dc36,null
2509,99f2c98a-7549-4eab-a822-50e765b7369d,Canary Wharf Metro - NHS Workers Priority Time,Canary Wharf Metro - NHS Workers Priority Time,NHS-Workers-Priority-Time,GB,ENG,51.50524,-0.02111,0,Closed,null,null,Europe/London,4889a3a2-1383-4c75-a76a-252120a5fe56,c59f44e2-f7d5-411a-a96d-cab664975124
2513,63925123-3df0-4975-8b7e-ff89492d18d5,Holyhead Extra - NHS Workers Priority Time,Holyhead Extra - NHS Workers Priority Time,NHS-Workers-Priority-Time,GB,WLS,53.30116,-4.62035,0,Closed,null,null,Europe/London,a779a491-9b0e-4b4f-adec-8e6650ed464e,ce84aec3-bcad-4e21-8962-bc9eaede131d
2517,1d85c638-a78c-4ab0-8f28-06e372d8bdfe,PÃ©cs 11k,PÃ©cs 11k,Store,HU,null,46.064743,18.1848145,0,Trading,Hipermarket,null,Europe/Budapest,07178eb9-ca20-4a0f-b389-1a9cd18e8ca6,null
2521,11ac8ae4-4cfd-4450-97a6-3eddb10f9703,Llandudno Junction Superstore - Clothing Collection,Llandudno Junction Superstore - Clothing Collection,Clothing-Collection,GB,WLS,53.28324,-3.81328,0,Closed,null,null,Europe/London,e7f43db0-0600-4827-af50-6d3557ce5106,bf06af35-6e47-47bf-b85c-242539548cba
2525,7aeba51b-1029-447e-9c3c-2743fef6ab95,Evington Metro - NHS Workers Priority Time,Evington Metro - NHS Workers Priority Time,NHS-Workers-Priority-Time,GB,ENG,52.62648,-1.08621,0,Closed,null,null,Europe/London,22f18ef7-b152-4c0c-8a10-8dd8c2678eaa,d90836a4-a30b-43b6-b35c-fc7c43ee5b6e
2529,41e0b494-1a8f-431b-ab8c-4d1d6998f898,Cheshunt Extra - Hand Car Wash,Cheshunt Extra - Hand Car Wash,Hand-Car-Wash,GB,ENG,51.71799,-0.03735,0,Trading,null,null,Europe/London,28679598-c011-45aa-87cb-2975f7b52e48,4884550d-ef19-4718-975e-3834f96fbe29
2533,d736701f-cc2b-417b-9de0-2351a51c17d7,Hailsham Superstore - NHS Workers Priority Time,Hailsham Superstore - NHS Workers Priority Time,NHS-Workers-Priority-Time,GB,ENG,50.86459,0.25676,0,Closed,null,null,Europe/London,f2a05945-332c-4613-8e5c-fe6bee8b74db,5047aaf7-f729-4c4e-aef3-d92667c3081b
2537,b7692517-ea18-469c-8e37-0d4cd67d18fe,TestCastlebar Mobile phone required,TestCastlebar Mobile phone required,Click-And-Collect,IE,IE,53.85581925,-9.29707045,0,Trading,Kerbside,null,Europe/Dublin,82855a4d-091b-41f6-93fa-c59b744f8e59,81bdaa0c-b7fd-424f-b527-d90b529fbcdb
2541,13a0d76e-0960-4054-8cac-f45580a5ef14,Glastonbury Superstore - Hand Car Wash,Glastonbury Superstore - Hand Car Wash,Hand-Car-Wash,GB,ENG,51.14292,-2.73101,0,Closed,null,null,Europe/London,92a8f006-e460-4d51-8606-20d0ebf07041,4f7b792e-0b9f-4483-bec6-b9104db238b8
2545,98d584ca-bde2-4747-abff-36152eeaf352,HM PodunajskÃ© Biskupice,HM PodunajskÃ© Biskupice,Store,SK,null,48.1356392,17.2157593,0,Trading,Hypermarket,null,Europe/Bratislava,2da58277-6610-4650-9c06-6377157e07d1,null
2549,a05f184b-3a21-460b-9653-6797b7dfc90c,Stratford Upon Avon,Stratford Upon Avon,Click-And-Collect,GB,ENG,52.202712,-1.714457,0,Trading,Integrated,null,Europe/London,010522fc-4465-4d14-8471-9b766b6ee9c0,74b1490e-f1b5-4701-8e2b-858a722a9ef6
2553,09bf2cdd-0e03-4356-b654-37ca3867e4cc,One Stop Denmark Hill,One Stop Denmark Hill,One-Stop,GB,ENG,51.466811,-0.090348,0,Trading,Neighbourhood Hybrid,null,Europe/London,20be3b8e-20aa-40ee-b678-b253d7803758,null
2557,54d9d5de-a0b3-4a73-a501-c49b7487065f,CAMBRIDGE BAR HILL,CAMBRIDGE BAR HILL,Click-And-Collect,GB,ENG,52.253847,0.015979,0,Trading,Pod,null,Europe/London,6d555f13-e581-4fa0-96c4-b724d5b7a950,a9f90aa3-2ae3-4b04-9899-2c194360b12a
2561,fcdc657f-efb1-4d05-b51d-c9eea3ee5d03,GHS Northern Ireland,GHS Northern Ireland,Customer-Proposition,GB,NIR,null,null,0,Trading,Grocery Home Shopping,null,Europe/London,null,null
2565,4e59f3ff-00ef-4f1f-a1e4-c473453b76e3,GOSPORT Smart Phone required for collection,GOSPORT Smart Phone required for collection,Click-And-Collect,GB,ENG,50.80243,-1.16692,0,Trading,Kerbside,null,Europe/London,8ac90234-28f5-40e3-a1f2-d5564f5d3b38,ccc45ae3-b747-44df-8fbd-1e2e987b847c
2569,63491d3e-5084-4b81-a18d-b93954fff959,Dumfries Peel Centre Superstore - Scan as you Shop,Dumfries Peel Centre Superstore - Scan as you Shop,Scan-as-you-Shop,GB,SCT,55.07524,-3.58171,0,Trading,null,null,Europe/London,5b0d9ad5-f004-46ba-b558-5962d0fb4cab,508ced84-f27e-43d0-80a3-1b0c34a0e6bd
2573,79965162-4296-4f64-b87a-d08d8a17e20d,ISLE OF DOGS MANCH RD,ISLE OF DOGS MANCH RD,Store,GB,ENG,null,null,4547,Abandoned,null,Express Standalone,Europe/London,f694940a-0da8-4c27-88c9-4048dc7a5cb2,null
2577,b4a82a56-bcd4-4eb1-996a-2588860cda12,MARCH - Petrol Filling Station,MARCH - Petrol Filling Station,Petrol-Filling-Station,GB,ENG,null,null,4162,Trading,null,Petrol Station,Europe/London,c1d6fcac-6aff-4d0f-9005-135529e66111,788b0b1a-d076-4e17-895a-67f487388c98
2581,fedfd5d4-e34c-4b4b-9633-82f94e9cb994,Corstorphine Extra - Meat,Corstorphine Extra - Meat,Meat,GB,SCT,55.9405,-3.29511,0,Trading,null,null,Europe/London,71e6e42b-30d8-4773-a734-aad93eabb6b0,ad1cfdd2-fbce-4ff3-a209-4da69cac5996
2585,af7268ce-40d1-4ffe-80d9-83cc0f8d5c59,Kralupy nad Vltavou,Kralupy nad Vltavou,Store,CZ,null,50.25317,14.31775,0,Trading,Hypermarket,null,Europe/Prague,e0c8bc4e-0312-44f7-abe7-04919eca281c,null
2589,9964bda4-80c3-43c4-aab8-c478427e7213,Addlestone Extra - Post Office,Addlestone Extra - Post Office,Post-Office,GB,ENG,51.37226,-0.48742,0,Trading,null,null,Europe/London,7ce54b8a-50e6-414b-bbfb-4d88e0ad3c7b,1645dffc-9fe4-4772-b59b-410378c6e344
2593,badabee6-6ee3-44ce-9e57-626b768fd4bc,Cholsey Express,Cholsey Express,Store,GB,ENG,51.5753,-1.15309,5051,Trading,Express,Express Standalone,Europe/London,b56085e4-8886-435e-aadc-ec58512e2c6e,null
2597,46ed37c8-fa23-4fff-816d-da5fe3937ef9,Rainham Extra - Vision Express,Rainham Extra - Vision Express,Vision-Express,GB,ENG,51.52,0.19078,0,Trading,null,null,Europe/London,5cd70d7b-31ea-453b-b27d-b4f7306f4c53,464d7b1f-d22a-4054-a57d-164f9ec0d5bb
2601,91eaf45a-7fbf-4712-8d1c-5d3eaff83d7f,Musselburgh Extra,Musselburgh Extra,Store,GB,SCT,55.93876,-3.05533,6193,Trading,Extra,Extra,Europe/London,4cf1db2d-af7d-4c91-a70f-0b9b7dcfcf09,null
2605,74b5d970-ff42-47a5-bfa5-8037c970268d,Romsey Rd Express,Romsey Rd Express,Store,GB,ENG,50.9313,-1.44924,4380,Trading,Express,Express Standalone,Europe/London,a3c18991-8f63-41ee-8f0d-dd5f008a182c,null
2609,be3ca201-b2d5-44dd-8261-7a275f823aa1,KINGSLAND RD LOND EXP,KINGSLAND RD LOND EXP,Store,GB,ENG,null,null,5830,Abandoned,null,Express Standalone,Europe/London,cec2e6ac-6cd1-4a9b-aa3e-16aa0215f6af,null
2613,e234f6dd-1fd4-41ec-ab6d-a71c40bc8cce,Bognor Regis Superstore - Fish,Bognor Regis Superstore - Fish,Fish,GB,ENG,50.7968,-0.66997,0,Trading,null,null,Europe/London,24d65f95-1f74-4973-84c3-f6c72ff2c522,8485b3e9-5448-4a43-9739-800598177eb9
2617,c8e4b1c5-9ba8-4e95-951a-257df413bc23,Tavistock Superstore - Scan as you Shop,Tavistock Superstore - Scan as you Shop,Scan-as-you-Shop,GB,ENG,50.53826,-4.14498,0,Trading,null,null,Europe/London,f80f5979-cf33-4999-ae4d-c95fe84f4813,992afeeb-0aee-4b59-9983-fe7313f03a38
2621,ef9fb13d-9a54-466a-953e-036b2c18b3b6,Salisbury Extra - Fish,Salisbury Extra - Fish,Fish,GB,ENG,51.0629,-1.77306,0,Trading,null,null,Europe/London,d2c9b15b-b48f-40f3-b9d0-5be3faada5e9,8b1a9309-b0cb-4fb1-bb34-8660db95c52f
2625,3c485cd3-e4f7-4ef7-8a3c-cc5f91198f6b,Dundee Extra - Cold Deli,Dundee Extra - Cold Deli,Cold-Deli,GB,SCT,56.48277,-2.99264,0,Closed,null,null,Europe/London,afb9e52c-20b3-4dae-b46d-99e08421d21f,8def33b5-e419-4df6-9c14-888658eec580
2629,ba1c43d1-46e4-4ff6-bdad-d24c4dfa048e,Limavady Roevalley Superstore - Hot Deli,Limavady Roevalley Superstore - Hot Deli,Hot-Deli,GB,NIR,55.05243,-6.94808,0,Trading,null,null,Europe/London,940239e0-81a2-484d-a586-06e1cda8b29d,4a254746-d93c-4e99-a5e9-1c161b333099
2633,3f2560d8-2b17-4cdb-9f13-6cf8b5974951,LAKENHEATH,LAKENHEATH,Store,GB,ENG,null,null,4444,Development,null,Superstore,Europe/London,2a383ca0-5a03-49b7-8d93-3c81e967ab33,null
2637,71469e18-fccc-4d6d-b8c2-e29865d54956,Hither Grn Staplehrst,Hither Grn Staplehrst,Store,GB,ENG,null,null,4638,Development,null,Express Standalone,Europe/London,cc22c2d0-e734-4ead-9c25-8606d2fe26b8,null
2641,0228a8a1-2d5b-4423-9de9-f29cc29e775a,One Stop Welwyn Garden City,One Stop Welwyn Garden City,One-Stop,GB,ENG,51.796644,-0.198349,0,Trading,Neighbourhood Hybrid,null,Europe/London,5eca72e7-f277-4ea9-a3ed-53f0611e7301,null
2645,a3bbcbd1-8a8b-4064-b8e0-1c032ce058e3,Dungannon Superstore - Clothing Range,Dungannon Superstore - Clothing Range,Clothing-Range,GB,NIR,54.50144,-6.77779,0,Trading,null,null,Europe/London,d1a14950-0aa0-45af-abe3-3558e2138469,1cacb60d-775c-4864-a4df-88a5a259a46e
2649,b5630dec-6280-4292-9274-a835be5e37f4,Solihull Extra - Fish,Solihull Extra - Fish,Fish,GB,ENG,52.38452,-1.78935,0,Trading,null,null,Europe/London,6a79b93b-fc49-43a9-a1ce-1b705471c54c,a5afb3d7-deb8-4238-a5f9-6798ab18c97e
2653,63139fb3-e84a-4402-8ea9-3a0a966c447a,Bracknell North Superstore - Fish,Bracknell North Superstore - Fish,Fish,GB,ENG,51.42678,-0.73137,0,Trading,null,null,Europe/London,f7c0e02b-1032-4cde-a255-f8314bda451a,4f1a68fe-33bf-48f4-966c-361bb7481dc4
2657,125e6988-e205-4f70-baff-d17785b879ff,CARLOW,CARLOW,Store,IE,IE,null,null,3669,Closed,null,null,Europe/Dublin,null,null
2661,e38751f1-de32-493f-88f3-663bb7279905,Redruth Tolgus Superstore - Scan as you Shop,Redruth Tolgus Superstore - Scan as you Shop,Scan-as-you-Shop,GB,ENG,50.23578,-5.23553,0,Trading,null,null,Europe/London,76d32e8b-3c77-4c72-a5e0-9c80cacce184,006458e1-2b73-4dd3-b21d-415b5dec446f
2665,1c705896-06dd-448a-aad3-fb2b68be00e2,WISBECH EXP,WISBECH EXP,Store,GB,ENG,null,null,4793,Trading,null,null,Europe/London,null,null
2669,d563a258-e3f6-4160-8142-e8b0f01d0019,Northwich Superstore - Scan as you Shop,Northwich Superstore - Scan as you Shop,Scan-as-you-Shop,GB,ENG,53.26251,-2.49432,0,Trading,null,null,Europe/London,2b1e7976-f92b-4340-ab03-4c85bad16778,30348f41-6c3b-41a2-9462-81310d69984a
2673,e25e5fe4-6b72-47e8-9837-c1d1dca42375,BATLEY EXTRA,BATLEY EXTRA,Click-And-Collect,GB,ENG,53.713716,-1.633476,0,Trading,Pod,null,Europe/London,779b9cae-b144-4859-b608-af5cf31e2ab0,be9d331b-ed8d-4593-a4e2-193d0996a558
2677,32304fb3-1de2-4e1b-9ed8-a8870f7687b8,Addlestone Extra - Elderly And Vulnerable Priority Time,Addlestone Extra - Elderly And Vulnerable Priority Time,Elderly-And-Vulnerable-Priority-Time,GB,ENG,51.37226,-0.48742,0,Closed,null,null,Europe/London,7ce54b8a-50e6-414b-bbfb-4d88e0ad3c7b,1645dffc-9fe4-4772-b59b-410378c6e344
2681,a0da9529-8c96-47c5-9362-5f4821dc2d36,PÃ©cs 5k,PÃ©cs 5k,Store,HU,null,46.03624,18.234774,0,Trading,Hipermarket,null,Europe/Budapest,6da0b669-78b3-4c93-8d6f-913fc3eb840d,null
2685,8f6c7e36-a92f-4eaa-86eb-7a7a247cd2a8,Cirencester Farrell Close Metro - Elderly And Vulnerable Priority Time,Cirencester Farrell Close Metro - Elderly And Vulnerable Priority Time,Elderly-And-Vulnerable-Priority-Time,GB,ENG,51.7156,-1.97001,0,Closed,null,null,Europe/London,73f60922-2ef2-433c-81f7-011f2e09d842,9f67b1ab-0997-4a55-be75-000c1e167d38
2689,3c927ed8-6ad2-483b-96bc-9ea61cfbc8b7,Glasgow Barrhead Superstore,Glasgow Barrhead Superstore,Store,GB,SCT,55.79776,-4.40049,2061,Trading,Superstore,Superstore,Europe/London,787c0429-b0c4-4409-bf3b-bc6aa7ce3770,null
2693,a8bcf659-d65b-4bb7-98ec-07ee90d48988,Ewell Esso Express,Ewell Esso Express,Store,GB,ENG,51.34506,-0.24907,2485,Trading,Express,Esso Express,Europe/London,49cb12d7-ca3a-4835-89e9-1be59aa78e93,null
2697,1e44ceea-6f5f-41bd-9119-bc537d52cb49,One Stop Cam,One Stop Cam,One-Stop,GB,ENG,51.694703,-2.374863,0,Trading,Neighbourhood Top Up,null,Europe/London,a5bf2cb6-b072-43ad-b8f1-b6ec0914e945,null
2701,a54f8da6-aa78-4a8c-b3f6-e09228b8c026,Redfield Metro,Redfield Metro,Store,GB,ENG,51.45959,-2.55347,3088,Trading,Metro,High Street,Europe/London,a146e9dc-f4b6-4cac-b78f-354bad3e760d,null
2705,c66001a1-3e4d-4eca-aa21-1ee8df112c39,HAWORTH MILL HEY EXP,HAWORTH MILL HEY EXP,Store,GB,ENG,null,null,4515,Development,null,Express Standalone,Europe/London,df9e0d8a-5699-404e-9de7-acc7a7d81942,null
2709,ba1004b0-8cbe-47d9-8dc0-fced42c166f6,Felixstowe Metro - Clothing Collection,Felixstowe Metro - Clothing Collection,Clothing-Collection,GB,ENG,51.96379,1.35205,0,Trading,null,null,Europe/London,8c39fff1-98e1-454c-b4be-f5d4031355a2,238741ad-e32f-447f-a422-c1a917faffa4
2713,e8f7c339-17d6-430f-a6da-0425f8fbde5c,Cardigan Superstore - NHS Workers Priority Time,Cardigan Superstore - NHS Workers Priority Time,NHS-Workers-Priority-Time,GB,WLS,52.08877,-4.64658,0,Closed,null,null,Europe/London,ed4c35a9-5010-4679-b2d6-ff8368a0bcc5,6a5bb8b9-3070-4091-bc9f-8896340d0104
2717,9d2de5a5-eb95-4597-a676-351adf7cae7f,Bradford Extra - Clothing Collection,Bradford Extra - Clothing Collection,Clothing-Collection,GB,ENG,53.78089,-1.78842,0,Closed,null,null,Europe/London,ff99b56a-e150-4657-94eb-e5d0589f2dc8,a3da41cd-d37a-4e6c-80d8-85f1cd17736f
2721,3df867c6-b82e-4afa-9f71-5a713c213f72,Great Harwood Superstore - Fish,Great Harwood Superstore - Fish,Fish,GB,ENG,53.78678,-2.39979,0,Trading,null,null,Europe/London,9f41e2d1-6ea3-43aa-adb6-04b96ec3ad7c,746819e5-a3a1-4789-a495-7c126687b72f
2725,ad2112a2-839d-40d6-ac81-5dd0d40ba73c,SWINDON KEMBLE EXP,SWINDON KEMBLE EXP,Store,GB,ENG,null,null,5555,Development,null,Express Standalone,Europe/London,0662cafd-3d43-4351-b067-20bb82add39e,null
2729,b7dea27d-8c18-4acd-aa65-abe1c3346f26,Aberdare Superstore - Cold Deli,Aberdare Superstore - Cold Deli,Cold-Deli,GB,WLS,51.71799,-3.44868,0,Closed,null,null,Europe/London,e2e73a05-6a73-4ed8-9088-96eb9572409b,098a7bdb-b2f4-4b16-b3b1-3c853297628c
2733,b7aeac50-8bda-4aaa-b46b-159e2b3884aa,HÃ³dmezÅ‘vÃ¡sÃ¡rhely,HÃ³dmezÅ‘vÃ¡sÃ¡rhely,Store,HU,null,46.4110909,20.3304901,0,Trading,Hipermarket,null,Europe/Budapest,4ba6b25d-ac78-4204-9be7-abb922e25dd2,null
2737,c1ffc073-e19c-4714-b3b8-b2e185a42c1b,Hayes Yeading Extra - NHS Workers Priority Time,Hayes Yeading Extra - NHS Workers Priority Time,NHS-Workers-Priority-Time,GB,ENG,51.52477,-0.38503,0,Closed,null,null,Europe/London,2e11b6a8-a9c8-4ae3-87a4-c3b9f032db2c,609d6d9b-1bdb-45a8-ad69-cd03c333e184
2741,b19439b8-c9ab-4343-9ace-2c1f7aa2db10,SCUNTHORPE EXTRA,SCUNTHORPE EXTRA,Click-And-Collect,GB,ENG,53.590604,-0.693831,0,Trading,Pod,null,Europe/London,3e754463-91a0-42d5-a57f-7cbfc1942cec,a5bf8985-f091-4346-801a-a65c4d538557
2745,3f7bea5c-f390-41b4-9c0e-239a6a3c624b,ASHFORD,ASHFORD,Store,GB,ENG,null,null,2036,Closed,null,null,Europe/London,4b4f2ebf-c292-4149-ae27-9b42fa75fb0c,null
2749,909630d2-8a89-43c6-a8ae-eea1ff389983,DIRECT CLTHG STR PLND,DIRECT CLTHG STR PLND,Unknown,GB,ENG,null,null,4999,Trading,null,Other,Europe/London,29354426-a973-4044-b9dd-317a7e4b2f73,null
2753,ea391e8b-2bdd-42a7-b7c4-8398a2a3150e,Kingston Extra - NHS Workers Priority Time,Kingston Extra - NHS Workers Priority Time,NHS-Workers-Priority-Time,GB,ENG,52.03647,-0.68731,0,Closed,null,null,Europe/London,aa8df8f5-bb2e-468d-90f5-13930c0fe220,db4dc38f-1db3-4a92-a5ca-f67ee2ff266d
2757,87d54d95-3c4e-4c58-8c7f-ab510184ccfa,Hartlepool Extra,Hartlepool Extra,Store,GB,ENG,54.67687,-1.21,2638,Trading,Extra,Extra,Europe/London,dd9022f1-06a0-43e4-9265-caa6ce956089,null
2761,7cd71832-8bc0-461a-9a39-346c142e4090,Great Western Rd Express,Great Western Rd Express,Store,GB,SCT,55.87358,-4.27668,6755,Trading,Express,Express Standalone,Europe/London,ab460aa2-c3ed-44a3-a277-dcedfe2a8c08,null
2765,532c87a8-3154-40c3-84cf-c3213835c960,BILLINGHAM PFS,BILLINGHAM PFS,Petrol-Filling-Station,GB,ENG,null,null,4073,Closed,null,Petrol Station,Europe/London,be2a9a10-b89e-484f-ab5c-a41eb6661a4f,null
2769,d7439523-1833-45d8-bd63-a773536228c9,Wembley Tube Station Express - Clothing Collection,Wembley Tube Station Express - Clothing Collection,Clothing-Collection,GB,ENG,51.56294,-0.30549,0,Trading,null,null,Europe/London,dd50aaab-af66-4af3-8979-ec9c9946301d,1ac70813-45fe-4d46-a388-143785e03f9b
2773,6e964777-6a2f-4ee6-8cef-b13437c8a186,Congleton Superstore - Cold Deli,Congleton Superstore - Cold Deli,Cold-Deli,GB,ENG,53.16879,-2.21736,0,Closed,null,null,Europe/London,ca9ccf0f-f189-4366-9b51-ef205d8f798c,81b71abc-4a99-488d-866f-fe171a8d4572
2777,6f8bb114-fa25-4a86-a793-6307190684c3,BATLEY PFS,BATLEY PFS,Petrol-Filling-Station,GB,ENG,null,null,3809,Closed,null,null,Europe/London,b8d63fcc-dad8-451d-97e7-50758d1b8be0,6cdbb757-53bb-48fb-a5b4-6e2ce2cab278
2781,bd2e5b73-e6c7-49d2-8e3b-0b5a847f80b7,Burnley Extra - NHS Workers Priority Time,Burnley Extra - NHS Workers Priority Time,NHS-Workers-Priority-Time,GB,ENG,53.78585,-2.24083,0,Closed,null,null,Europe/London,b3909796-d604-4208-b725-6342d6f39e44,ce39af9e-7314-45cc-a389-9fb19e6b2382
2785,217a8889-3db6-4803-ad4c-0d1915cd139c,Oban Superstore - Scan as you Shop,Oban Superstore - Scan as you Shop,Scan-as-you-Shop,GB,SCT,56.40964,-5.47213,0,Trading,null,null,Europe/London,9ed3da1f-2788-4a23-b0a2-8aead8da4865,06f9c09e-53c5-447e-a10c-cfb8b3befd4c
2789,ae5fbeea-422a-4a8c-87d7-8132967877d2,Ashton-in-makerfield Esso Express,Ashton-in-makerfield Esso Express,Store,GB,ENG,53.491,-2.63105,5081,Trading,Express,Esso Express,Europe/London,57ab2281-84a4-4c8a-97ec-aba378e1712d,null
